,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloors,Price,Rooms,Tel,Totsp,Walk,lat,lon
0,1.0,1.0,0.041515621758562764,3.0,12.1,66.8,2.0,0.0,7.0,93000000.0,3.0,0.0,142.0,1.0,55.750038,37.57846
1,1.0,1.0,0.02053887730622087,7.0,16.0,116.0,8.0,0.0,7.0,62234214.0,4.0,1.0,172.0,1.0,55.773024,37.612829
2,0.0,1.0,0.02635504403334961,3.0,NA,NA,9.0,0.0,7.0,81280000.0,3.0,1.0,146.3,1.0,55.744024,37.644324
3,0.0,0.0,0.057014074797366136,2.0,NA,NA,5.0,0.0,5.0,4814581.0,1.0,NA,17.3,1.0,55.776294,37.672163
4,0.0,1.0,0.057014074797366136,2.0,NA,17.3,5.0,0.0,6.0,4814581.0,1.0,0,17.3,1.0,55.776294,37.672163
5,0.0,1.0,0.029120763880775016,5.0,8.0,27.0,5.0,0.0,5.0,5000000.0,1.0,1.0,35.0,1.0,55.777829,37.603496
6,0.0,0.0,0.057014074797366136,5.0,NA,NA,5.0,0.0,5.0,5377566.0,1.0,NA,18.3,1.0,55.776294,37.672163
7,0.0,0.0,0.05659464251145772,5.0,NA,18.3,6.0,1.0,NA,5377566.0,1.0,NA,18.3,1.0,55.775753,37.671938
8,0.0,0.0,0.05659464251145772,2.0,NA,23.7,6.0,1.0,NA,5496232.0,1.0,NA,23.7,1.0,55.775753,37.671938
9,0.0,1.0,0.057014074797366136,2.0,NA,23.7,5.0,0.0,6,5496232.0,1.0,0,23.7,1.0,55.776294,37.672163
10,0.0,0.0,0.058386680544454984,1.0,7.0,20.0,4.0,0.0,9.0,5500000.0,1.0,1.0,32.0,1.0,55.730101,37.673214
11,1.0,1.0,0.09737198521648666,3.0,NA,16.0,NA,0.0,5,5999000.0,1.0,1,30.0,NA,55.756356,37.522477
12,0.0,1.0,0.08138045213071718,5.0,NA,20.0,10,0.0,5,6000000.0,1.0,NA,32.0,1,55.764551,37.539158
13,0.0,0.0,0.09681553547339339,1.0,NA,20.0,13,0.0,12,6000000.0,1.0,NA,35.0,1,55.753387,37.522998
14,1.0,0.0,0.0595988253659407,12.0,10.0,20.0,10.0,0.0,12.0,6100000.0,1.0,1.0,36.0,1.0,55.737988,37.677301
15,1.0,0.0,0.07266606840197135,1.0,9.6,20.0,10,0.0,1,6200000.0,1.0,NA,37.4,1,55.775793,37.689042
16,0.0,0.0,0.05659464251145772,4.0,NA,25.5,6,1.0,NA,6258687.0,1.0,NA,25.5,1,55.775753,37.671938
17,0.0,0.0,0.057014074797366136,4.0,NA,NA,5,0.0,4,6258687.0,1.0,NA,25.5,1,55.776294,37.672163
18,0.0,0.0,0.05659464251145772,2.0,NA,32.6,6,1.0,NA,6285999.0,1.0,NA,32.6,1,55.775753,37.671938
19,0.0,0.0,0.06984229925339042,1.0,8.0,18.0,12.0,0.0,4.0,6300000.0,1.0,1.0,35.0,0.0,55.778522,37.685099
20,0.0,1.0,0.056937327949245914,3.0,NA,29.5,5,0.0,6,6325576.0,1.0,0,29.5,1,55.775824,37.67228
21,0.0,0.0,0.057014074797366136,3.0,NA,NA,5,0.0,4,6325576.0,1.0,NA,30.0,1,55.776294,37.672163
22,0.0,0.0,0.057014074797366136,3.0,NA,NA,5,0.0,4,6437035.0,1.0,NA,33.5,1,55.776294,37.672163
23,0.0,0.0,0.05659464251145772,3.0,NA,33.4,6,1.0,NA,6437035.0,1.0,NA,33.4,1,55.775753,37.671938
24,0.0,0.0,0.057014074797366136,4.0,NA,NA,5,0.0,4,6449418.0,1.0,NA,28.5,1,55.776294,37.672163
25,0.0,0.0,0.05659464251145772,3.0,NA,28.2,6,1.0,NA,6467402.0,1.0,NA,28.2,1,55.775753,37.671938
26,0.0,1.0,0.09789416254302727,2.0,NA,20.5,11,0.0,5,6500000.0,1.0,1,36.8,1,55.751361,37.521947
27,0.0,0.0,0.05659464251145772,4.0,NA,33.2,6,1.0,NA,6521566.0,1.0,NA,33.2,1,55.775753,37.671938
28,1.0,1.0,0.0540130588839386,7.0,12.2,26.6,5,1.0,13,29634768.0,1.0,NA,68.1,1,55.726762,37.573002
29,1.0,1.0,0.03257940842004308,4.0,15.0,37.0,6,0.0,7,31400000.0,2.0,NA,76.0,1,55.731272,37.643435
30,1.0,1.0,0.02877113040879898,7.0,9.0,49.0,11,0.0,9,41000000.0,2.0,NA,62.0,1,55.764445,37.59312
31,0.0,0.0,0.05659464251145772,4.0,NA,28.1,6,1.0,NA,6577730.0,1.0,NA,28.1,1,55.775753,37.671938
32,0.0,0.0,0.05659464251145772,2.0,NA,27.9,6,1.0,NA,6597337.0,1.0,NA,27.9,1,55.775753,37.671938
33,1.0,0.0,0.10100175369764433,2.0,10.0,18.0,10.0,0.0,12.0,6600000.0,1.0,1.0,34.0,1.0,55.758564,37.518928
34,1.0,1.0,0.06166732231092703,5.0,6.0,18.0,5,0.0,9,6600000.0,2.0,NA,33.1,1,55.73003,37.676753
35,1.0,1.0,0.06166732231092703,5.0,5.6,20.2,5,0.0,9,6600000.0,1.0,NA,33.1,1,55.73003,37.676753
36,0.0,1.0,0.06604857352736594,5.0,NA,27.8,NA,1.0,19,6690600.0,2.0,NA,41.2,NA,55.745617,37.685364
37,1.0,1.0,0.07761312273062933,4.0,7.0,19.0,15.0,0.0,5.0,6800000.0,1.0,0.0,31.0,1.0,55.759537,37.542419
38,1.0,0.0,0.05959732538461957,9.0,8.0,17.0,9,0.0,12,6850000.0,1.0,NA,32.0,1,55.734962,37.676385
39,0.0,0.0,0.05659464251145772,1.0,NA,25.4,6,1.0,NA,6889376.0,1.0,NA,25.4,1,55.775753,37.671938
40,0.0,1.0,0.06604857352736594,4.0,NA,27.8,NA,1.0,19,6980600.0,2.0,NA,41.3,NA,55.745617,37.685364
41,0.0,1.0,0.06604857352736594,5.0,NA,23.4,NA,1.0,19,6980600.0,2.0,NA,42.0,NA,55.745617,37.685364
42,0.0,0.0,0.04092259058270411,5.0,7.5,17.6,6,0.0,9,6998000.0,1.0,NA,33.0,1,55.789345,37.639931
43,0.0,1.0,0.06606026631039068,2.0,NA,22.0,10,0.0,9,7000000.0,2.0,0,35.0,1,55.735302,37.683257
44,0.0,1.0,0.05755051347294687,20.0,NA,25.0,7,1.0,44,7000000.0,1.0,NA,42.0,1,55.770244,37.564689
45,1.0,0.0,0.06606026631039068,5.0,NA,22.0,16,0.0,9,7050000.0,2.0,NA,34.0,1,55.735302,37.683257
46,1.0,1.0,0.05755051347294687,29.0,10.0,27.4,NA,1.0,44,7140000.0,1.0,NA,41.8,NA,55.770244,37.564689
47,0.0,0.0,0.07483510370140219,4.0,NA,25.0,12,0.0,5,7200000.0,1.0,NA,27.0,1,55.77472,37.691638
48,1.0,1.0,0.06545589484530963,3.0,6.0,19.0,15,0.0,9,7200000.0,1.0,NA,32.0,1,55.733472,37.682062
49,0.0,1.0,0.0623678606735873,2.0,6.0,18.0,4.0,0.0,9.0,7200000.0,1.0,0.0,31.0,1.0,55.774011,37.678784
50,1.0,0.0,0.05500719171162769,8.0,6.0,16.0,12,0.0,16,7200000.0,1.0,NA,30.0,1,55.740771,37.673277
51,0.0,1.0,0.056937327949245914,3.0,NA,33.6,5,0.0,6,7220153.0,1.0,0,33.6,1,55.775824,37.67228
52,0.0,1.0,0.05755051347294687,20.0,NA,NA,11,1.0,44,7250000.0,1.0,NA,41.9,1,55.770244,37.564689
53,0.0,0.0,0.05659464251145772,3.0,NA,32.5,6,1.0,NA,7334891.0,1.0,NA,32.5,1,55.775753,37.671938
54,1.0,0.0,0.04882968298074638,4.0,6.0,19.5,5.0,0.0,5.0,7400000.0,1.0,0.0,32.0,1.0,55.755353,37.668615
55,0.0,0.0,0.05659464251145772,2.0,NA,27.6,6,1.0,NA,7411462.0,1.0,NA,27.6,1,55.775753,37.671938
56,1.0,1.0,0.02212880783051607,6.0,9.0,58.0,13,0.0,10,26481293.0,3.0,NA,87.0,1,55.772679,37.608419
57,0.0,0.0,0.021258679403952846,2.0,NA,NA,7,1.0,7,99450000.0,4.0,NA,153.0,1,55.732498,37.61839
58,0.0,0.0,0.015741623931471497,3.0,20.0,65.0,5.0,0.0,6.0,41277795.0,3.0,0.0,117.0,1.0,55.766749,37.628631
59,1.0,0.0,0.0815786543465851,5.0,6.0,30.0,15.0,0.0,5.0,7500000.0,2.0,1.0,45.0,1.0,55.75937,37.538431
60,1.0,0.0,0.07211833759869878,9.0,8.5,17.0,10.0,0.0,12.0,7500000.0,1.0,0.0,35.2,1.0,55.773732,37.689096
61,0.0,0.0,0.05659464251145772,4.0,NA,33.0,6,1.0,NA,7584028.0,1.0,NA,33.0,1,55.775753,37.671938
62,1.0,0.0,0.07627556046991522,2.0,6.0,36.0,15.0,0.0,5.0,7650000.0,2.0,1.0,43.0,1.0,55.762571,37.544054
63,1.0,0.0,0.07627556046991522,2.0,6.0,36.0,10.0,0.0,5.0,7650000.0,2.0,1.0,43.0,1.0,55.762571,37.544054
64,1.0,0.0,0.0303699354131635,8.0,NA,NA,5,0.0,16,7693500.0,1.0,NA,34.0,1,55.774305,37.642132
65,0.0,0.0,0.057014074797366136,4.0,NA,NA,5,0.0,4,7764334.0,1.0,NA,32.2,1,55.776294,37.672163
66,0.0,1.0,0.05659464251145772,3.0,NA,NA,9,1.0,6,7787802.0,1.0,NA,32.2,1,55.775753,37.671938
67,1.0,0.0,0.05696238283288423,3.0,6.0,21.0,4,0.0,5,7800000.0,1.0,NA,32.0,1,55.761882,37.56344
68,1.0,1.0,0.07204426157578561,7.0,6.0,20.0,13.0,0.0,9.0,7800000.0,1.0,1.0,31.0,1.0,55.764384,37.548564
69,0.0,0.0,0.05659464251145772,3.0,NA,34.9,6,1.0,NA,7838741.0,1.0,NA,34.9,1,55.775753,37.671938
70,0.0,1.0,0.023866939351325556,3.0,NA,15.0,4,0.0,5,7850000.0,1.0,NA,24.0,1,55.770294,37.636976
71,0.0,0.0,0.05659464251145772,2.0,NA,29.0,6,1.0,NA,7863878.0,1.0,NA,29.0,1,55.775753,37.671938
72,0.0,1.0,0.057014074797366136,2.0,NA,29.0,5,0.0,6,7863878.0,1.0,0,29.0,1,55.776294,37.672163
73,1.0,0.0,0.0303699354131635,3.0,9.0,19.0,5,0.0,16,7866000.0,1.0,NA,34.0,1,55.774305,37.642132
74,1.0,1.0,0.06635873030732513,2.0,9.0,20.0,8.0,0.0,14.0,8000000.0,1.0,1.0,37.0,0.0,55.734141,37.683221
75,1.0,1.0,0.07295868565153621,5.0,5.6,29.2,7,0.0,5,8000000.0,2.0,NA,43.4,1,55.754335,37.546857
76,1.0,0.0,0.0303699354131635,8.0,9.0,19.0,5,0.0,16,8002800.0,1.0,NA,34.0,1,55.774305,37.642132
77,0.0,1.0,0.03412641558968665,2.0,10.0,25.0,5,1.0,5,8010090.0,2.0,NA,39.0,1,55.721589,37.608284
78,0.0,0.0,0.06502437872059957,2.0,9.0,15.0,7.0,0.0,17.0,8050000.0,1.0,1.0,35.0,1.0,55.743781,37.684075
79,0.0,1.0,0.05755051347294687,3.0,NA,NA,5,1.0,39,8076150.0,1.0,NA,41.1,1,55.770244,37.564689
80,0.0,0.0,0.057014074797366136,2.0,NA,NA,5,0.0,5,8081363.0,2.0,NA,55.2,1,55.776294,37.672163
81,0.0,0.0,0.057014074797366136,2.0,NA,NA,5,0.0,5,8081363.0,1.0,NA,55.2,1,55.776294,37.672163
82,0.0,1.0,0.056937327949245914,2.0,NA,55.2,5,0.0,6,8081363.0,2.0,0,55.2,1,55.775824,37.67228
83,1.0,1.0,0.057034791005142485,3.0,6.0,19.0,10,0.0,5,8100000.0,1.0,NA,31.0,1,55.757962,37.562937
84,1.0,1.0,0.01789959019084317,5.0,NA,94.5,5,1.0,6,76234000.0,4.0,NA,151.4,1,55.736909,37.62599
85,0.0,0.0,0.023727139418819168,2.0,15.0,89.0,11.0,0.0,4.0,55000000.0,4.0,1.0,117.0,1.0,55.762586,37.597809
86,1.0,1.0,0.052273106814117606,9.0,16.0,94.5,10.0,0.0,11.0,93351321.0,3.0,0.0,142.0,1.0,55.734973,37.571013
87,0.0,1.0,0.056937327949245914,2.0,NA,39.8,5,0.0,6,8112552.0,1.0,0,39.8,1,55.775824,37.67228
88,0.0,0.0,0.05659464251145772,2.0,NA,39.8,6,1.0,NA,8112552.0,1.0,NA,39.8,1,55.775753,37.671938
89,1.0,0.0,0.02764053906855036,3.0,NA,40.0,4,0.0,5,8150000.0,3.0,1,56.0,1,55.733655,37.638835
90,0.0,0.0,0.05755051347294687,3.0,NA,NA,7,0.0,44,8157500.0,1.0,NA,43.0,1,55.770244,37.564689
91,1.0,0.0,0.059634956761954905,7.0,5.6,32.3,7.0,0.0,9.0,8200000.0,2.0,1.0,44.6,1.0,55.730831,37.674885
92,1.0,0.0,0.055260516293280215,12.0,9.0,18.0,11,0.0,12,8200000.0,1.0,NA,36.0,1,55.766724,37.673519
93,1.0,1.0,0.07878344283540856,2.0,8.5,20.0,15.0,0.0,5.0,8200000.0,1.0,1.0,40.0,1.0,55.761381,37.541404
94,0.0,0.0,0.05659464251145772,5.0,NA,30.6,6,1.0,NA,8230204.0,1.0,NA,30.6,1,55.775753,37.671938
95,0.0,1.0,0.05659464251145772,5.0,NA,NA,9,1.0,6,8230204.0,1.0,NA,30.6,1,55.775753,37.671938
96,0.0,0.0,0.05659464251145772,4.0,NA,28.6,6,1.0,NA,8232146.0,1.0,NA,28.6,1,55.775753,37.671938
97,0.0,0.0,0.06699216031745672,7.0,10.0,19.0,5.0,0.0,12.0,8299000.0,1.0,1.0,35.0,1.0,55.772639,37.684075
98,0.0,0.0,0.06699216031745672,7.0,10.0,17.0,5.0,0.0,12.0,8300000.0,1.0,1.0,35.0,0.0,55.772639,37.684075
99,0.0,0.0,0.05659464251145772,2.0,NA,37.9,6,1.0,NA,8375472.0,1.0,NA,37.9,1,55.775753,37.671938
100,0.0,1.0,0.05027642207834481,5.0,6.0,19.0,7.0,0.0,5.0,8400000.0,1.0,1.0,31.0,1.0,55.762505,37.570312
101,1.0,1.0,0.05174657056269565,9.0,5.1,19.0,6.0,0.0,9.0,8400000.0,1.0,1.0,32.0,1.0,55.771418,37.668435
102,1.0,1.0,0.08051343014677274,7.0,8.0,19.0,14.0,0.0,16.0,8400000.0,1.0,1.0,39.0,1.0,55.775262,37.697388
103,0.0,0.0,0.051907676359091895,6.0,11.5,18.5,5.0,0.0,17.0,8500000.0,1.0,1.0,37.0,1.0,55.734805,37.668156
104,0.0,1.0,0.05267749087608881,1.0,NA,26.6,7,0.0,9,8500000.0,2.0,0,42.0,1,55.755282,37.567159
105,1.0,0.0,0.042075086333841105,6.0,9.0,18.0,10.0,0.0,16.0,8500000.0,1.0,1.0,35.0,1.0,55.78486,37.59153
106,1.0,0.0,0.06005488144189148,3.0,6.0,28.7,8.0,0.0,5.0,8500000.0,2.0,1.0,43.5,1.0,55.770537,37.562164
107,0.0,0.0,0.05659464251145772,4.0,NA,37.0,6,1.0,NA,8513060.0,1.0,NA,37.0,1,55.775753,37.671938
108,1.0,0.0,0.08592376217321916,1.0,12.0,37.0,18,0.0,13,8600000.0,2.0,NA,52.0,1,55.771034,37.703972
109,0.0,0.0,0.05659464251145772,4.0,NA,36.8,6,1.0,NA,8611226.0,1.0,NA,36.8,1,55.775753,37.671938
110,0.0,1.0,0.055122784263856084,13.0,NA,23.1,2,0.0,14,8650000.0,1.0,NA,38.8,1,55.780046,37.668237
111,1.0,1.0,0.05755051347294687,2.0,16.0,20.0,7,1.0,44,8690500.0,1.0,NA,45.5,1,55.770244,37.564689
112,1.0,1.0,0.052273106814117606,9.0,16.0,94.5,10.0,0.0,11.0,93351321.0,3.0,0.0,142.0,1.0,55.734973,37.571013
113,0.0,1.0,0.05659464251145772,4.0,NA,NA,9,1.0,6,7183146.0,1.0,NA,24.7,1,55.775753,37.671938
114,0.0,0.0,0.026074574320593305,3.0,NA,NA,9,0.0,8,497810207.0,4.0,NA,261.3,1,55.742514,37.596264
115,1.0,1.0,0.03887343541546278,4.0,6.0,29.0,6.0,0.0,9.0,8700000.0,2.0,1.0,44.0,0.0,55.791344,37.629547
116,1.0,0.0,0.07012410345237648,12.0,8.0,19.0,10,0.0,17,8700000.0,1.0,NA,39.0,1,55.742103,37.68897
117,0.0,0.0,0.05659464251145772,2.0,NA,52.7,6,1.0,NA,8839861.0,1.0,NA,52.7,1,55.775753,37.671938
118,0.0,0.0,0.05659464251145772,2.0,NA,40.3,6,1.0,NA,8851913.0,1.0,NA,40.3,1,55.775753,37.671938
119,0.0,0.0,0.05659464251145772,3.0,NA,39.4,6,1.0,NA,8896178.0,1.0,NA,39.4,1,55.775753,37.671938
120,1.0,0.0,0.05860856955258655,12.0,10.5,20.0,3.0,0.0,22.0,8900000.0,1.0,1.0,40.0,0.0,55.745473,37.67784
121,1.0,0.0,0.060006974036354424,1.0,7.0,31.0,9,0.0,12,8900000.0,2.0,NA,47.5,1,55.728591,37.67431
122,0.0,0.0,0.05659464251145772,3.0,NA,43.7,6,1.0,NA,8903736.0,1.0,NA,43.7,1,55.775753,37.671938
123,0.0,0.0,0.05659464251145772,4.0,NA,49.9,6,1.0,NA,8943624.0,1.0,NA,49.9,1,55.775753,37.671938
124,1.0,0.0,0.03936069157166937,3.0,5.0,18.0,11,0.0,9,9000000.0,1.0,NA,31.0,1,55.765088,37.657493
125,0.0,0.0,0.0379594333598392,1.0,NA,40.0,8,0.0,8,9000000.0,2.0,1,52.0,1,55.788054,37.635979
126,0.0,0.0,0.03749243208969009,4.0,7.0,17.0,4.0,0.0,12.0,9000000.0,1.0,1.0,33.0,1.0,55.753889,37.657305
127,1.0,0.0,0.06159828013832693,13.0,8.0,19.0,10,0.0,17,9000000.0,1.0,NA,38.0,1,55.740705,37.680023
128,0.0,0.0,0.06043001989905329,1.0,10.0,20.0,7.0,0.0,12.0,9000000.0,1.0,1.0,40.0,1.0,55.768061,37.678514
129,1.0,0.0,0.057717166753052176,5.0,5.1,21.3,3,0.0,9,9000000.0,1.0,NA,31.6,1,55.761872,37.562676
130,0.0,1.0,0.05082082045776088,1.0,NA,16.0,9,0.0,16,9000000.0,1.0,1,36.7,1,55.771925,37.572369
131,0.0,1.0,0.05082082045776088,1.0,NA,16.0,5,0.0,16,9000000.0,1.0,1,36.7,1,55.771925,37.572369
132,1.0,0.0,0.03945382906639161,7.0,7.2,31.0,7.0,0.0,12.0,9000000.0,2.0,1.0,48.0,1.0,55.787801,37.639671
133,1.0,1.0,0.05723368522994218,16.0,10.0,17.0,4.0,0.0,21.0,9000000.0,1.0,1.0,35.0,1.0,55.781934,37.669603
134,0.0,0.0,0.03965514802645335,4.0,NA,34.0,3,0.0,6,9000000.0,2.0,NA,54.0,1,55.771312,37.655347
135,1.0,0.0,0.03155062657064318,12.0,10.0,19.1,9.0,0.0,16.0,9100000.0,1.0,1.0,38.0,1.0,55.725995,37.634892
136,0.0,0.0,0.05659464251145772,3.0,NA,53.3,6,1.0,NA,9117548.0,1.0,NA,53.3,1,55.775753,37.671938
137,0.0,1.0,0.056937327949245914,3.0,NA,53.3,5,0.0,6,9117548.0,2.0,0,53.3,1,55.775824,37.67228
138,0.0,1.0,0.05755051347294687,4.0,NA,NA,5,1.0,39,9145500.0,1.0,NA,45.5,1,55.770244,37.564689
139,1.0,0.0,0.023337373738278377,16.0,9.7,19.0,5.0,0.0,16.0,9199000.0,1.0,1.0,34.2,1.0,55.776051,37.626556
140,0.0,1.0,0.033881933076495716,1.0,NA,23.0,8,1.0,9,10800000.0,1.0,NA,27.0,1,55.767514,37.588871
141,1.0,1.0,0.0727999179738527,13.0,14.0,57.0,10.0,0.0,22.0,27800000.0,2.0,1.0,107.0,1.0,55.758073,37.547144
142,1.0,1.0,0.05797668242491641,2.0,NA,NA,5,1.0,13,14891971.0,1.0,NA,52.1,1,55.742073,37.67661
143,0.0,1.0,0.026975566815176214,1.0,6.0,29.0,6.0,0.0,5.0,9200000.0,2.0,1.0,44.0,1.0,55.779423,37.627966
144,1.0,0.0,0.06529691981250221,9.0,8.0,19.0,11.0,0.0,17.0,9200000.0,1.0,1.0,38.0,1.0,55.74108,37.683877
145,0.0,1.0,0.05755051347294687,7.0,NA,NA,5,1.0,39,9230550.0,1.0,NA,44.7,1,55.770244,37.564689
146,1.0,1.0,0.08882088922095101,8.0,5.0,27.0,7.0,0.0,9.0,9300000.0,2.0,1.0,42.0,1.0,55.776598,37.705634
147,0.0,1.0,0.057014074797366136,2.0,NA,42.6,5,0.0,6,9356608.0,1.0,0,42.6,1,55.776294,37.672163
148,0.0,0.0,0.06242104548948118,1.0,NA,22.0,2,0.0,9,9390000.0,2.0,1,37.0,1,55.774811,37.678559
149,0.0,0.0,0.05659464251145772,4.0,NA,41.2,6,1.0,NA,9395149.0,1.0,NA,41.2,1,55.775753,37.671938
150,0.0,1.0,0.05755051347294687,7.0,NA,NA,5,1.0,39,9432900.0,1.0,NA,44.6,1,55.770244,37.564689
151,1.0,0.0,0.06043001989905329,11.0,7.5,22.2,5.0,0.0,12.0,9500000.0,2.0,1.0,39.5,1.0,55.768061,37.678514
152,0.0,0.0,0.05706056300107692,6.0,10.0,20.0,5.0,0.0,18.0,9500000.0,1.0,0.0,38.5,1.0,55.746466,37.676412
153,0.0,1.0,0.04003736317491667,5.0,9.0,21.0,7.0,0.0,13.0,9500000.0,1.0,0.0,40.0,0.0,55.733624,37.654448
154,1.0,1.0,0.038998003243754305,3.0,6.0,29.0,9.0,0.0,5.0,9500000.0,2.0,1.0,43.0,1.0,55.73478,37.653909
155,1.0,0.0,0.050932054994868685,5.0,9.6,20.0,9.0,0.0,12.0,9500000.0,1.0,1.0,35.2,1.0,55.766694,37.570564
156,0.0,1.0,0.032854168989643995,1.0,NA,18.0,4,0.0,5,9500000.0,1.0,0,30.0,1,55.769707,37.591117
157,1.0,1.0,0.0530119740530372,4.0,6.8,29.0,15.0,0.0,5.0,9500000.0,2.0,1.0,45.0,1.0,55.771641,37.569926
158,0.0,1.0,0.03965514802645335,2.0,NA,27.0,5,0.0,6,9500000.0,2.0,1,39.0,1,55.771312,37.655347
159,0.0,0.0,0.05659464251145772,5.0,NA,36.6,6,1.0,NA,9574472.0,1.0,NA,36.6,1,55.775753,37.671938
160,1.0,1.0,0.08497325119118225,1.0,7.0,30.0,11,0.0,14,9700000.0,2.0,NA,50.0,1,55.772396,37.702706
161,1.0,0.0,0.04917358426024806,3.0,6.0,32.0,11.0,0.0,17.0,9700000.0,2.0,1.0,38.0,1.0,55.741642,37.667483
162,1.0,0.0,0.03724909934481409,2.0,7.4,29.0,7.0,0.0,12.0,9700000.0,2.0,1.0,47.4,1.0,55.785878,37.601034
